frequency,raw
19.999999999999996,3.675
20.467435972650392,3.67499999999949
20.945796764727167,3.6750000000019227
21.43533770891005,3.674999999994628
21.93632010546275,3.67500000001114
22.44901136170612,3.6749999999870555
22.97368513475106,3.6749999999793594
23.510621477567373,3.675000000207047
24.06010698846647,3.6749999986108612
24.622434964077787,3.6750000045186217
25.197905555900526,3.67499998925529
25.78682593051428,3.6749999979569807
26.3895104335341,3.675000044919579
27.006280757397434,3.6749997816024225
27.637466113072616,3.675000983492923
28.283403405780437,3.6749971976043803
28.94443741482266,3.674998526621587
29.620920977613462,3.675018091413288
30.31321517801202,3.6749645645029796
31.021689539056755,3.675133764946527
31.74672222020413,3.6770943353409535
32.48870021917728,3.684834508985805
33.24801957853219,3.683304220008656
34.025085597051714,3.677689417779058
34.82031304608025,3.66485399634035
35.63412639091454,3.643371478063007
36.46696001736875,3.6117194405539883
37.31925846363484,3.576016076579794
38.191476657561864,3.538554572345668
39.084080159480976,3.4950376900896254
39.99754541070563,3.444341920079752
40.932359987839696,3.395709186023457
41.88902286302929,3.3456403527609737
42.868044670297024,3.286626860535081
43.86994797810107,3.2237611944076745
44.89526756826436,3.1673831733485294
45.94455072142292,3.1136139245154277
47.0183575091456,3.0637947872197033
48.11726109288117,3.011447634122475
49.24184802989237,2.961335085473454
50.392718586340145,2.911316536538235
51.57048705768532,2.8597587921352363
52.7757820965785,2.8080833692845792
54.00924704841347,2.7512990346866624
55.271540294723025,2.684397485581575
56.56333560460051,2.618537166866298
57.88532249433489,2.54872910022592
59.238206595450976,2.4914045492527244
60.62271003135148,2.4121737388356324
62.039571802761884,2.316129294291819
63.48954818218381,2.2229194884989205
64.97341311756749,2.1353992641992656
66.49195864541882,2.0616382990793722
68.0459953135614,1.9811824932407158
69.63635261377937,1.8923440660929285
71.26387942457178,1.7980047223336098
72.92944446425507,1.700753262730609
74.63393675465521,1.6096042831451338
76.37826609563724,1.5303697406358858
78.16336355072552,1.4382027665433423
79.99018194407354,1.3382017668454202
81.85969636904908,1.2553944972563607
83.77290470870572,1.165199595276255
85.7308281684189,1.0679933540955102
87.73451182097037,0.9639467468945583
89.78502516437254,0.8670991975619365
91.88346269273,0.7772232575605583
94.03094448044317,0.6808040942543533
96.22861678006576,0.5792324187685354
98.47765263413541,0.47227813499891125
100.77925250130369,0.3678316087660397
103.13464489710006,0.2627383239944418
105.54508704967155,0.17054893269414267
108.01186557084829,0.07687609816194882
110.53629714289298,-0.02252921832338144
113.11972922130109,-0.12575312698652005
115.76354075402654,-0.23281729022592393
118.46914291751717,-0.337805383068182
121.23797986995264,-0.4188729833968122
124.07152952208669,-0.5246086441172109
126.97130432610568,-0.6404613785768886
129.93885208292386,-0.7386017428516054
132.97575676834677,-0.8392912942974998
136.08363937854355,-0.9436982091690341
139.26415879527934,-0.9942856399357236
142.51901267136992,-1.0866115033870027
145.84993833683077,-1.2005808783267176
149.25871372620466,-1.284604532555809
152.7471583275625,-1.3784199801667747
156.31713415368395,-1.470935207323016
159.97054673593647,-1.5417233514255617
163.70934614138292,-1.5593465510967202
167.53552801366087,-1.5901693805473476
171.45113463818907,-1.6236006611580969
175.45825603226993,-1.6517520552722202
179.5590310606693,-1.6609214652131257
183.7556485772697,-1.6633004637758646
188.05034859340577,-1.661518120297361
192.44542347350608,-1.6603722463359478
196.94321915867891,-1.6641116003361411
201.54613641889583,-1.6751215527166763
206.2566321344407,-1.694209244641493
211.07722060730862,-1.7189906524090888
216.01047490325467,-1.745009345111654
221.05902822520858,-1.7721245888332795
226.22557531878874,-1.7982649103520025
231.5128739106655,-1.822534517022003
236.92374618054157,-1.8457977297877588
242.46108026753552,-1.8663155421303312
248.12783181177164,-1.8835324460126954
253.9270255320002,-1.8989825057707121
259.8617568400889,-1.915588258603351
265.9351934932484,-1.9311399148326067
272.15057728487284,-1.9459162051980017
278.511225774899,-1.9549789795590968
285.0205340606063,-1.9629859913526602
291.6819765888041,-1.972273748453604
298.4991090103731,-1.9814243055989784
305.4755700781502,-1.9948511809842593
312.61508358917104,-2.0068901350722177
319.9214603723056,-2.015089985943574
327.39860032234884,-2.0213250845401793
335.05049448165175,-2.0250045260042517
342.8812271704032,-2.026746803260242
350.89497816670126,-2.0296688396687896
359.0960249375759,-2.034992020652454
367.4887449221554,-2.043912019581997
376.07761786819356,-2.0554703693494756
384.86722822320684,-2.0642646048034683
393.8622675814958,-2.068806077756638
403.06753718835824,-2.069048671881666
412.4879505028304,-2.0575901787215907
422.12853582032346,-2.037046894936171
431.9944389565566,-2.0103476117179464
442.0909259942178,-1.981271822512825
452.423386093819,-1.9511577117339016
462.9973343702466,-1.9272710309360783
473.81841483654165,-1.9153366896946629
484.89240341648116,-1.9031710542950777
496.22521102756986,-1.8890132376250093
507.82288673608605,-1.8661793647883578
519.691620985867,-1.8310092252573447
531.8377489025565,-1.7782481120707736
544.2677536750799,-1.7066388162777002
556.9882700161479,-1.6255221824973076
570.0060877036411,-1.5603498625462073
583.3281552047612,-1.481024596859419
596.9615833848864,-1.4114699315297545
610.9136493031083,-1.3240226972971942
625.1918000964786,-1.2240199954124702
639.8036569550362,-1.1419091153399274
654.7570191897393,-1.0573012417218601
670.059868395471,-0.9773776551490172
685.7203727113429,-0.9173439200250979
701.746891180569,-0.8596345581174031
718.1479782122383,-0.808465112338936
734.9323881473662,-0.7684652814505352
752.1090799316636,-0.7436386532431
769.6872218975163,-0.7314299935518399
787.676196657729,-0.7125184103179578
